timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-04-12T09:18:01-04:00,---,---,---,---,---,---,---,97662,---
2023-04-12T09:31:02-04:00,456.5,---,27.61,---,2.2,1.3,2,97661.7,74.6
2023-04-12T09:39:13-04:00,---,---,---,---,---,---,---,97646,---
2023-04-12T09:47:17-04:00,458.2,---,27.45,---,2.3,1.6,2.1,97639.9,74.9
2023-04-12T09:54:38-04:00,454.1,---,---,---,2.8,1.4,2.2,97647.5,---
2023-04-12T10:03:37-04:00,---,---,---,---,---,---,---,97655.8,---
2023-04-12T10:13:45-04:00,454.7,---,---,---,---,---,---,97634.8,---
2023-04-12T10:20:48-04:00,453.3,---,27.6,---,2.4,1.7,2,97634.8,75
2023-04-12T10:33:01-04:00,456.8,---,27.6,---,1.7,1,1.5,97620.5,---
2023-04-12T10:44:13-04:00,456.7,---,---,---,---,---,---,---,---
2023-04-12T10:50:41-04:00,458.8,---,---,---,---,---,---,---,---
2023-04-12T11:04:55-04:00,---,---,28.24,---,2.1,1,1.7,---,74.4
2023-04-12T11:16:35-04:00,491.6,---,28.72,---,2.3,1.3,1.9,97593.4,---
2023-04-12T11:26:39-04:00,---,---,28.96,---,---,---,---,---,73.8
2023-04-12T11:37:45-04:00,492.3,---,29.15,---,2.9,1.3,2,97583.6,73.6
2023-04-12T11:49:31-04:00,468.4,---,29.21,---,2.7,1.5,2.1,97572.5,73.5
2023-04-12T12:00:21-04:00,---,---,---,---,2.9,1.7,2.8,---,---
2023-04-12T12:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-12T12:14:26-04:00,480.5,---,---,---,---,---,---,---,---
2023-04-12T12:19:30-04:00,---,---,---,---,---,---,---,---,73.2
2023-04-12T12:23:41-04:00,---,---,---,---,---,---,---,97560.4,---
2023-04-12T12:28:45-04:00,507.7,---,---,---,---,---,---,---,---
2023-04-12T12:33:42-04:00,---,---,30.29,---,---,---,---,---,---
2023-04-12T12:43:49-04:00,---,---,30.25,---,---,---,---,---,73.2
2023-04-12T12:58:53-04:00,---,---,30.26,---,---,---,---,---,73.1
2023-04-12T13:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-12T13:16:20-04:00,---,---,31.11,---,---,---,---,---,---
2023-04-12T13:25:31-04:00,---,---,---,---,10.3,5.6,8.2,---,---
2023-04-12T13:42:32-04:00,497.3,---,30.89,---,4.3,2,3.2,97448.3,72.9
2023-04-12T13:55:47-04:00,---,---,---,---,---,---,---,97434.1,---
2023-04-12T14:08:56-04:00,---,---,---,---,2.9,2,2.9,---,---
2023-04-12T14:21:08-04:00,---,---,---,---,---,---,---,97414.1,---
2023-04-12T14:35:16-04:00,497.1,---,---,---,---,---,---,---,---
2023-04-12T14:45:23-04:00,486.2,---,31.34,---,2.9,1.8,2.4,97397,72.4
2023-04-12T15:00:30-04:00,485.2,---,31.6,---,3.3,2.7,3.3,97381.3,72.3
2023-04-12T15:16:40-04:00,524.8,---,32.1,---,3.3,1.8,2.8,97374.9,72.2
2023-04-12T19:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-12T23:20:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-27T08:40:00-04:00,---,---,---,---,---,---,---,---,---
2023-04-27T12:50:00-04:00,---,---,---,---,---,---,---,---,---
