timestamp,co2[ppm],exposure[null],full_particulate[undefined],humidity[%],pm0p3_cpl_a[counts/dL],pm0p3_cpl_b[counts/dL],pm0p5_cpl_a[counts/dL],pm0p5_cpl_b[counts/dL],pm10p0[null],pm10p0_atm_a[ug/m^3],pm10p0_atm_b[ug/m^3],pm10p0_cf1_a[ug/m^3],pm10p0_cf1_b[ug/m^3],pm10p0_cpl_a[counts/dL],pm10p0_cpl_b[counts/dL],pm1p0[null],pm1p0_atm_a[ug/m^3],pm1p0_atm_b[ug/m^3],pm1p0_cf1_a[ug/m^3],pm1p0_cf1_b[ug/m^3],pm1p0_cpl_a[counts/dL],pm1p0_cpl_b[counts/dL],pm2p5[ug/m^3],pm2p5_atm_a[ug/m^3],pm2p5_atm_b[ug/m^3],pm2p5_cf1_a[ug/m^3],pm2p5_cf1_b[ug/m^3],pm2p5_cpl_a[counts/dL],pm2p5_cpl_b[counts/dL],pm5p0_cpl_a[counts/dL],pm5p0_cpl_b[counts/dL],pressure[Pa],temperature[°F]
2023-09-03T22:10:04-04:00,682,1,---,44.388,1323,1128.25,376.167,326,12.375,13.25,11.5,13.25,11.5,0,0.417,6.167,6.167,6.167,6.167,6.167,98.667,79.333,11.458,12.333,10.583,12.333,10.583,12.667,8.167,1.333,1.333,98715.833,71.6
2023-09-03T23:08:04-04:00,765,1,---,47.133,1176.5,1082.25,336.5,304.75,10.792,11.417,10.167,11.417,10.167,0.833,0,5.792,6,5.583,6,5.583,87.333,70.417,10.292,10.583,10,10.583,10,7,5.667,0.833,0.25,98693.767,71.6
2023-09-04T00:05:04-04:00,832.333,1,---,45.914,907,864.25,261.5,249,7.958,8.083,7.833,8.083,7.833,0,0,4.458,4.333,4.583,4.333,4.583,64.333,59.75,7.583,7.833,7.333,7.833,7.333,4.833,3.25,0.5,0.333,98711.65,71.6
2023-09-04T01:03:04-04:00,869.333,1,---,44.718,865,842,244.167,243.583,7.792,8,7.583,8,7.583,0,0,3.958,3.833,4.083,3.833,4.083,57.667,59.083,7.542,7.75,7.333,7.75,7.333,7.333,2.917,0.333,0.417,98696.308,71.5
2023-09-04T02:00:04-04:00,907.083,1,---,45.225,918.5,818,259.667,220.917,8.083,9.083,7.083,9.083,7.083,0,0,4.042,4.333,3.75,4.333,3.75,66.5,45.333,7.875,8.833,6.917,8.833,6.917,8.333,6.75,0.5,0,98667.308,71.6
2023-09-04T02:58:05-04:00,950.25,1,---,45.039,790,713.75,225.667,199.667,5.875,6.833,4.917,6.833,4.917,0,0,3.375,3.917,2.833,3.917,2.833,45.5,40.25,5.667,6.417,4.917,6.417,4.917,6.333,3.75,0.667,0,98630.558,71.6
2023-09-04T03:56:05-04:00,959,1,---,45.346,733,701.25,210.167,193.333,5.125,5.417,4.833,5.417,4.833,0,0,3.25,3.583,2.917,3.583,2.917,43.667,32.75,5.083,5.417,4.75,5.417,4.75,1.333,2.333,0,0,98609.492,71.5
2023-09-04T04:54:05-04:00,998.091,1,---,44.398,706.364,741.273,190.727,198.273,5.318,5.273,5.364,5.273,5.364,0,0,3.227,3,3.455,3,3.455,34,35.182,5.318,5.273,5.364,5.273,5.364,5.455,3.545,0,0,98585.945,71.7
2023-09-04T05:51:05-04:00,1013.75,1,---,43.246,741,607.25,203.5,169.333,5.042,5.583,4.5,5.583,4.5,0,0,2.708,2.833,2.583,2.833,2.583,49,35.083,5.042,5.583,4.5,5.583,4.5,2.5,1.667,0,0,98605.192,72
2023-09-04T06:49:05-04:00,1073.25,1,---,42.208,623,607.75,167.333,161.583,3.792,3.917,3.667,3.917,3.667,0,0,2.167,2.417,1.917,2.417,1.917,32.167,33.417,3.792,3.917,3.667,3.917,3.667,0.833,1.917,0,0,98630.942,71.9
2023-09-04T07:46:05-04:00,1121,1,---,42.692,700.5,630.75,199,175.5,4.792,5.833,3.75,5.833,3.75,0.5,0,2.708,3.167,2.25,3.167,2.25,34.167,28.75,4.542,5.333,3.75,5.333,3.75,3,2.583,0.833,0,98626.367,71.9
2023-09-04T08:44:05-04:00,1197.75,1,---,44.903,696.5,611,192.5,162.083,4.167,4.917,3.417,4.917,3.417,0.167,0,2.375,2.583,2.167,2.583,2.167,45.333,30.667,4.083,4.75,3.417,4.75,3.417,4.167,1.75,0.167,0,98645.708,72
2023-09-04T09:41:05-04:00,1475,1,---,46.493,828,606,233.167,168.333,6.542,7.5,5.583,7.5,5.583,0,0,3.125,3.833,2.417,3.833,2.417,61.167,43.75,6.542,7.5,5.583,7.5,5.583,6.833,5.417,0,0,98655.908,72.1
2023-09-04T10:38:05-04:00,1567.417,1,---,46.382,567,718.75,172.5,209.667,5.833,5.5,6.167,5.5,6.167,0,0,3.083,2.917,3.25,2.917,3.25,39.167,42.333,5.333,4.5,6.167,4.5,6.167,4.667,2.833,0.833,0,98652.4,71.9
2023-09-04T11:36:05-04:00,1430,1,---,44.908,477.5,492.75,134.167,132.5,2.75,3.167,2.333,3.167,2.333,0,0,1.583,1.917,1.25,1.917,1.25,26.5,24.25,2.75,3.167,2.333,3.167,2.333,1.5,1.917,0,0,98664.508,71.8
2023-09-04T12:34:05-04:00,1342.5,1,---,44.888,424.5,408.75,112,113.417,2.25,2.5,2,2.5,2,0,0,1.292,1.417,1.167,1.417,1.167,21.167,25.833,2.25,2.5,2,2.5,2,1.167,0.833,0,0,98642.05,72
2023-09-04T13:31:05-04:00,1300.5,1,---,41.702,449,373.5,124.167,101.5,2.208,2.667,1.75,2.667,1.75,0,0,1.125,1.333,0.917,1.333,0.917,24,18.167,2.208,2.667,1.75,2.667,1.75,1.667,2.583,0,0,98603.217,72.2
2023-09-04T14:30:00-04:00,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-09-04T15:28:05-04:00,1186.091,1,---,45.389,632.727,435,177.818,120.545,3.636,4.727,2.545,4.727,2.545,0,0,2.227,2.818,1.636,2.818,1.636,38.182,15.727,3.636,4.727,2.545,4.727,2.545,2,2,0,0,98562.655,72.4
2023-09-04T16:25:05-04:00,1287.083,1,---,44.5,686,546.25,196,152.75,4.833,6,3.667,6,3.667,0,0,2.125,2.667,1.583,2.667,1.583,43.5,32.833,4.583,5.5,3.667,5.5,3.667,3.833,3,0.833,0,98587.333,72.2
2023-09-04T17:23:05-04:00,1497.727,1,---,49.633,733.091,699.273,204,191.818,5.091,4.818,5.364,4.818,5.364,0,0,3.136,3,3.273,3,3.273,34.727,38.273,5.091,4.818,5.364,4.818,5.364,4.727,2.909,0,0,98593.145,71.6
2023-09-04T18:20:05-04:00,1417.333,1,---,46.364,697,686,203,192.917,6.208,7.083,5.333,7.083,5.333,0,0,3.167,3.25,3.083,3.25,3.083,47.167,43.667,5.917,6.5,5.333,6.5,5.333,7.833,1.75,1.167,0,98602.067,71.4
2023-09-04T19:18:05-04:00,1309.364,1,---,46.94,561.273,586.636,160.909,161.182,3.955,4.455,3.455,4.455,3.455,0,0,2.318,1.909,2.727,1.909,2.727,38.364,31.545,3.955,4.455,3.455,4.455,3.455,3.455,0.727,0,0,98636.027,71.4
2023-09-04T20:16:05-04:00,1337.818,1,---,44.02,522.545,482.727,154.545,135.091,4,4.727,3.273,4.727,3.273,0,0,2.045,2.182,1.909,2.182,1.909,36.364,25.091,4,4.727,3.273,4.727,3.273,3.273,1.727,0,0.091,98701.027,71.9
2023-09-04T21:13:05-04:00,1390.333,1,---,42.219,503.5,495.75,150.833,142.417,3.833,3.5,4.167,3.5,4.167,0,0.417,2.083,2.333,1.833,2.333,1.833,24.5,33.583,3.667,3.5,3.833,3.5,3.833,1.167,3.583,0,0.417,98771.467,72.1
2023-09-04T22:10:05-04:00,1394.75,1,---,40.617,630.5,539.75,171.667,158.75,4.75,5.083,4.417,5.083,4.417,0,0,2.542,2.667,2.417,2.667,2.417,39.667,31,4.625,4.833,4.417,4.833,4.417,3.667,2.333,0,0,98812.075,72.4
2023-09-04T23:09:05-04:00,1393.273,1,---,43.485,900.545,823.364,258.364,235.909,8.045,9.455,6.636,9.455,6.636,0,0,4.045,4.273,3.818,4.273,3.818,63.818,57.182,7.409,8.182,6.636,8.182,6.636,9.091,5.182,2.182,0,98827.045,72.6
2023-09-05T00:06:05-04:00,1363.75,1,---,43.885,898.5,807.5,257.667,222.083,6.917,7.833,6,7.833,6,0,0,4.083,4.417,3.75,4.417,3.75,54.333,45.917,6.5,7,6,7,6,4.167,3.333,1.667,0,98835.242,72.8
2023-09-05T01:03:05-04:00,1368.5,1,---,44.145,835,765.25,234.833,230.417,6.792,6.75,6.833,6.75,6.833,0,0,4,4,4,4,4,47.5,46.167,6.542,6.75,6.333,6.75,6.333,3.833,4.333,0,0.5,98837.658,72.8
2023-09-05T02:01:05-04:00,1369.833,1,---,43.485,728.5,747,206,209.5,5.542,5.833,5.25,5.833,5.25,0,0,3,2.833,3.167,2.833,3.167,48.167,39.083,5.375,5.5,5.25,5.5,5.25,2.667,1.667,0.667,0,98819.125,72.9
2023-09-05T02:59:05-04:00,1361,1,---,42.114,659.455,640.909,191.091,169.818,5.318,6.273,4.364,6.273,4.364,0,0,2.864,3,2.727,3,2.727,46.182,29.909,5.273,6.182,4.364,6.182,4.364,7.636,2.909,0.182,0,98838.018,73
2023-09-05T03:55:05-04:00,1379.417,1,---,43.463,708.5,666.5,199.5,180.667,4.958,5.417,4.5,5.417,4.5,0,0,2.5,2.917,2.083,2.917,2.083,44.5,36.583,4.917,5.417,4.417,5.417,4.417,4.667,3.583,0,0.167,98871.65,72.9
2023-09-05T04:53:05-04:00,1362,1,---,41.305,738,592.75,202.833,169.917,5.042,5.417,4.667,5.417,4.667,0,0,2.875,3.333,2.417,3.333,2.417,39.5,39.583,4.792,5.25,4.333,5.25,4.333,2.833,3,0,0.333,98889.483,73.2
2023-09-05T05:50:05-04:00,1359.167,1,---,40.212,641,557.25,182,160.333,4.583,4.333,4.833,4.333,4.833,0,0.417,2.5,2.5,2.5,2.5,2.5,30.333,35.917,4.208,4.333,4.083,4.333,4.083,1.5,1.75,0,0.833,98932.733,73.3
2023-09-05T06:49:05-04:00,1361.091,1,---,39.699,614.182,580.091,168.545,163.273,4,4.455,3.545,4.455,3.545,0,0,2.227,2.182,2.273,2.182,2.273,36.364,31.636,3.864,4.273,3.455,4.273,3.455,3.818,1.636,0.182,0.182,98987.964,73.2
2023-09-05T07:45:05-04:00,1371.667,1,---,42.864,657,650.75,185.667,174,4.458,5.083,3.833,5.083,3.833,0,0,3.042,3.333,2.75,3.333,2.75,34.5,24.5,4.458,5.083,3.833,5.083,3.833,2.5,1.583,0,0,99030.158,72.9
2023-09-05T08:46:05-04:00,1381.333,1,---,45.233,753.5,792.5,218.5,213.667,6.042,6.167,5.917,6.167,5.917,0,0,3.5,3.333,3.667,3.333,3.667,49.333,45.333,6.042,6.167,5.917,6.167,5.917,2.5,4.417,0,0,99037.05,73.2
2023-09-05T09:43:05-04:00,1429.833,1,---,46.595,817,683.75,235.667,193.417,5.5,6.75,4.25,6.75,4.25,0,0,3.333,4,2.667,4,2.667,46.667,36.5,5.5,6.75,4.25,6.75,4.25,3.167,1.583,0,0,99049.242,73.2
2023-09-05T10:40:05-04:00,1397,1,---,46.702,588,589,162.167,163.5,3.708,4.167,3.25,4.167,3.25,0,0,2.292,2.75,1.833,2.75,1.833,34.167,34.417,3.625,4.167,3.083,4.167,3.083,2,0.75,0,0,99068.742,72.7
2023-09-05T11:38:05-04:00,1389.667,1,---,46.063,580,491.25,171.833,126.667,3.625,4.833,2.417,4.833,2.417,0,0,1.792,2.583,1,2.583,1,39.5,28.833,3.625,4.833,2.417,4.833,2.417,2.667,2.333,0,0,99039.75,72.5
2023-09-05T12:35:05-04:00,1484.5,1,---,46.462,575.5,575.5,170.833,152,3.833,4.417,3.25,4.417,3.25,0,0,2.417,2.917,1.917,2.917,1.917,40.667,28.667,3.833,4.417,3.25,4.417,3.25,0.167,2.083,0,0,98996.667,72.4
2023-09-05T13:31:05-04:00,1388.417,1,---,47.188,499.5,435.25,143.5,121.417,3.5,3.583,3.417,3.583,3.417,0,0.25,1.792,1.833,1.75,1.833,1.75,32,31.25,3.375,3.583,3.167,3.583,3.167,2.333,1.833,0,0.25,98970.058,72
2023-09-05T14:29:05-04:00,1324.455,1,---,47.943,502.364,496.909,146.182,124.091,3.455,4.091,2.818,4.091,2.818,0,0,1.545,1.818,1.273,1.818,1.273,36.909,29.909,3.455,4.091,2.818,4.091,2.818,3.636,1.909,0,0,98941.709,71.9
2023-09-05T15:27:05-04:00,1289.182,1,---,45.574,511.636,470.182,150,132.455,3.455,4.182,2.727,4.182,2.727,0,0,1.864,1.818,1.909,1.818,1.909,38.545,20.727,3.409,4.091,2.727,4.091,2.727,2.182,1.636,0.182,0,98906.264,72.1
2023-09-05T16:24:05-04:00,1171.364,1,---,47.571,891.818,708,254,191.091,6.364,7.091,5.636,7.091,5.636,0,0,3.682,4.455,2.909,4.455,2.909,46.364,51.364,6.273,6.909,5.636,6.909,5.636,2.364,1.636,0.364,0,98864.445,72.4
2023-09-05T17:20:05-04:00,1023.636,1,---,47.421,1093.636,979.636,307.273,281.091,8.909,10.182,7.636,10.182,7.636,0,0.182,5.045,5.364,4.727,5.364,4.727,67.273,52.545,8.5,9.545,7.455,9.545,7.455,7.455,3.273,0.727,0.182,98833.664,72.9
2023-09-05T18:19:05-04:00,1240.083,1,---,48.702,929,810.75,259.667,231.5,7.25,8.417,6.083,8.417,6.083,0,0,4,4.583,3.417,4.583,3.417,58.833,50.583,6.958,7.833,6.083,7.833,6.083,6.667,3.333,1,0,98831.075,72.1
2023-09-05T19:16:05-04:00,1178.083,1,---,46.682,745.5,635.75,208,179.5,5,5.333,4.667,5.333,4.667,0,0,3.125,3.25,3,3.25,3,43.167,30.667,4.958,5.333,4.583,5.333,4.583,3,1.833,0,0,98820.467,72
2023-09-05T20:13:06-04:00,1250.727,1,---,46.712,688.909,652.091,201.818,180.727,5.091,5.455,4.727,5.455,4.727,0,0,3.091,3.182,3,3.182,3,42.909,43.364,5.091,5.455,4.727,5.455,4.727,2.909,2.182,0,0,98865.891,71.7
2023-09-05T21:11:06-04:00,1207,1,---,46.509,843,791.25,236.333,214,6.75,7.333,6.167,7.333,6.167,0,0,3.792,4,3.583,4,3.583,58.333,50.5,6.292,6.417,6.167,6.417,6.167,3.667,2.417,1.667,0,98873.825,72.2
2023-09-05T22:09:06-04:00,1222.182,1,---,45.735,849.273,910.364,250.182,253.182,6.864,6.818,6.909,6.818,6.909,0,0,4.455,4.273,4.636,4.273,4.636,56.727,50.727,6.864,6.818,6.909,6.818,6.909,1.273,2.818,0,0,98870.864,72.5
2023-09-05T23:06:06-04:00,1134.167,1,---,47.453,1432.5,1290.75,409.667,361.417,13.417,14.25,12.583,14.25,12.583,0.5,0.25,7.083,7.417,6.75,7.417,6.75,94.5,95,12.583,13.417,11.75,13.417,11.75,12,8,0.5,0.667,98869.192,72.8
2023-09-06T00:04:06-04:00,1116.5,1,---,45.641,1234.5,1162.25,345.333,332.083,11.333,12.5,10.167,12.5,10.167,0.833,0,5.833,6.167,5.5,6.167,5.5,76.833,81.583,10.625,11.5,9.75,11.5,9.75,11,4.417,1.167,0.5,98866.842,73
2023-09-06T01:00:06-04:00,1140.583,1,---,45.297,1056.5,1014,300.5,290.333,9.417,9.417,9.417,9.417,9.417,0.667,0,5.208,4.833,5.583,4.833,5.583,62.167,72.417,9,8.75,9.25,8.75,9.25,7,5.167,0.667,0.417,98874.05,72.9
2023-09-06T01:58:06-04:00,1158,1,---,44.748,1018.5,923.5,279.833,257.25,7.792,8.333,7.25,8.333,7.25,0,0,4.458,4.583,4.333,4.583,4.333,64.333,51.083,7.708,8.333,7.083,8.333,7.083,4.167,2.25,0,0,98823.817,72.9
2023-09-06T02:56:06-04:00,1184,1,---,43.892,983.5,854.25,273.5,238.667,7.542,8.5,6.583,8.5,6.583,0,0,4.667,5.25,4.083,5.25,4.083,58.833,49.917,7.208,8.083,6.333,8.083,6.333,5.167,3.083,0.333,0.5,98807.025,72.9
2023-09-06T03:53:06-04:00,1193.167,1,---,43.115,953,802,265.167,230.583,7.042,7.917,6.167,7.917,6.167,0,0,4.625,4.667,4.583,4.667,4.583,66.833,39.167,7.042,7.917,6.167,7.917,6.167,5,2.917,0,0,98779.525,73
2023-09-06T04:50:06-04:00,1209,1,---,41.722,769.5,804.75,217.5,227.083,5.417,5.25,5.583,5.25,5.583,0,0,2.833,2.583,3.083,2.583,3.083,46.333,46,5.375,5.25,5.5,5.25,5.5,2.833,2,0,0,98775.267,73.1
2023-09-06T05:49:06-04:00,1221.75,1,---,41.334,757,862.5,216.333,247.083,6.625,6.417,6.833,6.417,6.833,0,0,3.708,3.417,4,3.417,4,53.167,46.917,6.583,6.417,6.75,6.417,6.75,4.833,1.25,0,0,98768.175,73.1
2023-09-06T06:46:06-04:00,1288.083,1,---,43.359,917,725.75,255.5,207.25,6.375,7,5.75,7,5.75,0,0,4.042,4.75,3.333,4.75,3.333,53.333,43.333,6.375,7,5.75,7,5.75,1.167,2.333,0,0,98812.092,72.9
2023-09-06T07:43:06-04:00,1268,1,---,44.015,906.5,826.75,261,230.5,6.667,7.583,5.75,7.583,5.75,0,0,4.375,4.417,4.333,4.417,4.333,50.5,38.583,6.667,7.583,5.75,7.583,5.75,3.333,1.167,0,0,98820.017,72.9
2023-09-06T08:41:06-04:00,1322.25,1,---,43.873,775,725.5,222,198.417,5.708,6.25,5.167,6.25,5.167,0,0,3.583,3.833,3.333,3.833,3.333,50.167,34.083,5.708,6.25,5.167,6.25,5.167,1.667,2.417,0,0,98808.083,73
2023-09-06T09:40:00-04:00,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-09-06T10:38:06-04:00,1229,1,---,41.888,703,729.25,206.833,210.25,5.708,6.083,5.333,6.083,5.333,0,0,3.083,3.083,3.083,3.083,3.083,43.667,44.5,5.5,5.75,5.25,5.75,5.25,4.333,2.917,0,0,98729.417,73.2
2023-09-06T11:35:06-04:00,1183,1,---,42.958,686,597.5,190.667,164.5,4.708,5.333,4.083,5.333,4.083,0,0,2.542,3,2.083,3,2.083,38.333,32.917,4.542,5,4.083,5,4.083,2.5,1.333,0.5,0,98676.175,73.4
2023-09-06T12:32:06-04:00,1133.667,1,---,41.602,519.5,565.75,153.833,152,3.25,3.917,2.583,3.917,2.583,0,0,1.708,2,1.417,2,1.417,32.5,27.417,3.25,3.917,2.583,3.917,2.583,3,1.417,0,0,98641.683,73.7
2023-09-06T13:30:06-04:00,1072.167,1,---,44.576,543,506,142.167,149.75,3.792,3.833,3.75,3.833,3.75,0,0,2,1.833,2.167,1.833,2.167,35.333,26.417,3.792,3.833,3.75,3.833,3.75,2.5,1.667,0,0,98599.567,73.2
2023-09-06T14:28:06-04:00,1007.833,1,---,44.988,613.5,606.5,175.333,171.083,3.75,4.25,3.25,4.25,3.25,0,0,2.417,2.583,2.25,2.583,2.25,33.667,29.167,3.75,4.25,3.25,4.25,3.25,0.5,0.583,0,0,98541.725,73
2023-09-06T15:25:06-04:00,962,1,---,44.897,506.5,531,142,147.333,3.875,3.667,4.083,3.667,4.083,0,0,2.167,2.083,2.25,2.083,2.25,30.667,34.417,3.708,3.333,4.083,3.333,4.083,1.833,2,0,0,98420.925,72.9
2023-09-06T16:24:06-04:00,931.5,1,---,46.168,507,505.25,140.167,140.583,3.542,3.667,3.417,3.667,3.417,0,0,2.125,2.333,1.917,2.333,1.917,30.167,24,3.417,3.667,3.167,3.667,3.167,1.833,1.25,0,0.333,98349.892,72.6
2023-09-06T17:21:06-04:00,942.917,1,---,46.452,543.5,529.25,156.5,146.833,3.875,4.333,3.417,4.333,3.417,0,0,2.333,2.333,2.333,2.333,2.333,32.5,24.667,3.875,4.333,3.417,4.333,3.417,3.333,1.083,0,0,98313.075,72.4
2023-09-06T18:19:06-04:00,914.167,1,---,48.198,507,526.5,145.333,146.083,2.958,2.75,3.167,2.75,3.167,0,0,2,2,2,2,2,22.167,31,2.958,2.75,3.167,2.75,3.167,0,0.917,0,0,98323.933,72.2
2023-09-06T19:17:06-04:00,865.667,1,---,47.875,1098.5,907,299.167,255,8.125,8.25,8,8.25,8,0,0,5.125,5.417,4.833,5.417,4.833,53.667,66.333,7.875,8,7.75,8,7.75,3.833,4.167,0,0,98289.008,72.6
2023-09-06T20:14:06-04:00,926.167,1,---,48.45,962.5,870.25,279.333,236.667,7.333,8.333,6.333,8.333,6.333,0,0,4.542,5.25,3.833,5.25,3.833,56.333,45.917,7.292,8.333,6.25,8.333,6.25,6,3.917,0,0,98263.35,72.2
2023-09-06T21:11:06-04:00,944.5,1,---,48.848,959.5,944.75,270.167,262.333,8.167,8.5,7.833,8.5,7.833,0,0,4.583,4.833,4.333,4.833,4.333,55.333,55.083,7.708,7.75,7.667,7.75,7.667,6.333,4.75,1.333,0.5,98247.2,72.1
2023-09-06T22:10:00-04:00,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-09-06T23:07:06-04:00,984.417,1,---,47.773,811.5,819.5,235.167,232.167,6.333,6.333,6.333,6.333,6.333,0,0,4.083,4,4.167,4,4.167,41.167,36.333,6.333,6.333,6.333,6.333,6.333,4.833,2.083,0,0,98302.275,72.1
2023-09-07T00:03:06-04:00,1021,1,---,47.974,755,678.25,224,189.083,5.583,6.833,4.333,6.833,4.333,0,0.417,3,3.667,2.333,3.667,2.333,51.667,33.583,5.375,6.833,3.917,6.833,3.917,5.5,1.417,0,0.417,98285.742,72.2
2023-09-07T01:01:06-04:00,1037,1,---,43.782,592.5,623,175.5,183.167,4.958,5.083,4.833,5.083,4.833,0,0,2.75,2.417,3.083,2.417,3.083,41.667,30.083,4.792,5.083,4.5,5.083,4.5,3.167,1.917,0,0,98264.3,72.6
2023-09-07T01:59:06-04:00,1060.583,1,---,42.849,636.5,677.5,174.5,184.75,4.292,4.583,4,4.583,4,0,0,2.375,2.167,2.583,2.167,2.583,38.5,33.667,4.167,4.333,4,4.333,4,2.833,2.667,0,0,98253.825,72.7
2023-09-07T02:56:06-04:00,1080.333,1,---,42.349,631,624,182.333,173.917,4.917,5,4.833,5,4.833,0,0.333,2.75,3,2.5,3,2.5,40,33.167,4.75,5,4.5,5,4.5,3.167,2.5,0,0.333,98253.783,72.8
2023-09-07T03:54:06-04:00,1104.917,1,---,42.396,715.5,679.5,193,191.583,5.292,5,5.583,5,5.583,0,0,2.875,3,2.75,3,2.75,31.333,42.167,5.042,4.5,5.583,4.5,5.583,2.667,2.75,0.833,0.167,98236.767,73
2023-09-07T04:51:06-04:00,1144.25,1,---,42.767,741.5,601,215.667,174.5,4.458,5.25,3.667,5.25,3.667,0,0,2.417,2.833,2,2.833,2,46.5,36.167,4.458,5.25,3.667,5.25,3.667,1.833,1.583,0,0.083,98260.275,72.9
2023-09-07T05:49:06-04:00,1180.667,1,---,43.08,683,634.25,190.667,185,4.417,4.583,4.25,4.583,4.25,0,0,2.125,2.083,2.167,2.083,2.167,39.167,38.583,4.375,4.583,4.167,4.583,4.167,3.5,1.667,0,0,98293.083,72.8
2023-09-07T06:47:06-04:00,1201,1,---,43.88,650.5,628.25,183.333,177.667,4.208,4.417,4,4.417,4,0,0,2.333,2.25,2.417,2.25,2.417,36.333,30.167,4.208,4.417,4,4.417,4,2.5,1.583,0,0,98319.542,72.8
2023-09-07T07:44:06-04:00,1260.833,1,---,43.857,638,623.25,184.333,175.417,5.125,5,5.25,5,5.25,0.833,0,2.792,2.75,2.833,2.75,2.833,33,39.25,4.667,4.333,5,4.333,5,2.333,3,0.833,0,98342.417,72.8
2023-09-07T08:41:06-04:00,1326.083,1,---,44.943,988,1017.25,282.5,284.667,8.208,7.5,8.917,7.5,8.917,0,0,4.875,4.583,5.167,4.583,5.167,60.167,59.667,8.208,7.5,8.917,7.5,8.917,3.167,4.833,0,0,98360.992,72.8
2023-09-07T09:40:00-04:00,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-09-07T10:36:06-04:00,1142.5,1,---,47.711,982,938,278.5,258.75,7.708,8.25,7.167,8.25,7.167,0,0,4.917,5,4.833,5,4.833,53.167,47.25,7.5,7.833,7.167,7.833,7.167,4.333,2.167,0.833,0,98386.483,72.7
2023-09-07T11:34:06-04:00,1109.25,1,---,46.164,889.5,687,248.5,189.833,6.375,7.667,5.083,7.667,5.083,0,0,3.75,4.25,3.25,4.25,3.25,64.667,36.083,6.375,7.667,5.083,7.667,5.083,3.167,2.667,0,0,98348.858,72.5
2023-09-07T12:31:07-04:00,1051.417,1,---,43.837,720,641.75,200.333,181.833,5.583,6.667,4.5,6.667,4.5,1,0,2.833,3.333,2.333,3.333,2.333,53,41.75,5.208,5.917,4.5,5.917,4.5,5.5,2.167,1,0,98302.158,73
2023-09-07T13:29:07-04:00,983,1,---,45.711,574,544.25,160.333,146.75,4.167,4.583,3.75,4.583,3.75,0,0,2.125,2.417,1.833,2.417,1.833,36,28.917,3.833,4,3.667,4,3.667,2.167,2.583,1,0,98244.233,72.4
2023-09-07T14:27:07-04:00,935.083,1,---,45.69,519.5,522.5,146.167,153.667,3.708,3.5,3.917,3.5,3.917,0,0,1.667,1.333,2,1.333,2,34.167,33.083,3.708,3.5,3.917,3.5,3.917,3.167,2.917,0,0,98163.967,72.4
2023-09-07T15:23:07-04:00,890.667,1,---,45.542,533.5,398.75,150.667,108.333,3.167,3.833,2.5,3.833,2.5,0,0,1.75,2.25,1.25,2.25,1.25,28.5,21.583,3.167,3.833,2.5,3.833,2.5,2.167,1.083,0,0,98083.5,72.3
2023-09-07T16:20:07-04:00,851.167,1,---,46.403,505.5,421.75,145,117.917,3.167,3.667,2.667,3.667,2.667,0,0,1.75,1.917,1.583,1.917,1.583,33,28.583,3.167,3.667,2.667,3.667,2.667,1.333,1.833,0,0,98047.583,72.1
2023-09-07T17:19:07-04:00,878,1,---,46.764,542,406,148.5,109,2.625,3.917,1.333,3.917,1.333,0,0,0.958,1.417,0.5,1.417,0.5,36,21.25,2.625,3.917,1.333,3.917,1.333,4.333,1.167,0,0,98130.592,72.1
2023-09-07T18:16:07-04:00,1048.917,1,---,48.599,1999.5,1761.75,585.5,496.667,19.75,22,17.5,22,17.5,1.167,0.167,9.917,10.417,9.417,10.417,9.417,153.5,127.5,18.167,19.417,16.917,19.417,16.917,18.333,12.333,3,1.167,98343.658,71.8
2023-09-07T19:13:07-04:00,1191.083,1,---,47.583,1183.5,970.5,325,272.583,10.208,11.667,8.75,11.667,8.75,0,0.5,5.333,5.75,4.917,5.75,4.917,84.5,68.667,9.417,10.667,8.167,10.667,8.167,10.5,4.25,1.667,0.917,98348.05,72.4
2023-09-07T20:11:07-04:00,1203.167,1,---,47.534,777,662.25,212.333,190.167,6.333,7,5.667,7,5.667,0,0.417,2.458,2.917,2,2.917,2,55.5,52.167,6.167,7,5.333,7,5.333,7.167,7,0,0.833,98315.933,71.8
2023-09-07T21:09:07-04:00,1196.833,1,---,46.859,722.5,644,203,183.833,5.708,6.833,4.583,6.833,4.583,0.5,0.083,2.5,2.917,2.083,2.917,2.083,57.333,47,5.375,6.5,4.25,6.5,4.25,6.5,3.333,0.5,0.5,98347.192,71.9
2023-09-07T22:05:07-04:00,1224.75,1,---,47.032,622.5,651.25,179.333,178,5.625,6.083,5.167,6.083,5.167,0,0,2.333,2.333,2.333,2.333,2.333,41.5,36.333,5.333,5.667,5,5.667,5,7.333,3.417,0.833,0.167,98414.392,71.7
