timestamp,co2[ppm],heartbeat[undefined],humidity[%],particulate[undefined],pm10p0[ug/m^3],pm1p0[ug/m^3],pm2p5[ug/m^3],pressure[Pa],temperature[°F]
2023-08-13T07:16:16-04:00,454.3,---,58.2,---,0.9,0.6,0.9,97562.3,75
2023-08-13T07:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T07:44:17-04:00,446.9,---,58.84,---,1,0.6,1,97587.5,75.4
2023-08-13T08:00:26-04:00,445,---,59,---,1.7,0.7,1.5,97606.1,75.5
2023-08-13T08:18:17-04:00,441.8,---,59.09,---,2.4,1.2,2,97629.4,75.6
2023-08-13T08:33:18-04:00,443.6,---,58.51,---,2.2,1.1,2.1,97652.4,75.9
2023-08-13T08:50:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T09:05:19-04:00,441,---,55.5,---,1.7,0.8,1.5,97658.1,75.6
2023-08-13T09:21:19-04:00,440.4,---,55.01,---,2,1.1,1.8,97654.9,75.4
2023-08-13T09:38:19-04:00,439.8,---,55.03,---,1.8,0.9,1.8,97669.8,75.2
2023-08-13T09:53:19-04:00,437.1,---,56.03,---,2.1,1.2,1.8,97677,75.1
2023-08-13T10:10:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T10:25:19-04:00,435.9,---,57.37,---,2.3,1.5,2.1,97700.5,75.1
2023-08-13T10:41:19-04:00,434.3,---,59.45,---,2.3,1.2,2.2,97704.3,75.3
2023-08-13T10:59:19-04:00,434.5,---,60.01,---,1.8,0.8,1.5,97712.4,75.5
2023-08-13T11:14:19-04:00,433.1,---,60.19,---,2.2,1.3,1.8,97714,75.7
2023-08-13T11:30:00-04:00,---,---,---,---,---,---,---,---,---
2023-08-13T11:45:20-04:00,430.8,---,58.22,---,2.3,1.4,1.9,97780.6,75.8
2023-08-13T12:01:21-04:00,428.5,---,56.96,---,1.6,1,1.6,97772.3,75.7
2023-08-13T12:18:21-04:00,430.3,---,56.48,---,1.1,0.7,1.1,97805.1,75.4
2023-08-13T12:34:21-04:00,425.3,---,56.49,---,1.3,0.6,1.3,97804.5,75.2
2023-08-13T12:50:22-04:00,428.6,---,56.56,---,1.3,0.5,1,97806.1,75.1
2023-08-13T13:06:22-04:00,421.8,---,56.99,---,1.1,0.4,0.9,97799.7,75.1
2023-08-13T13:22:22-04:00,423.4,---,57.61,---,0.7,0.4,0.7,97806.1,75
2023-08-13T13:39:22-04:00,426,---,59.86,---,0.9,0.3,0.9,97797.8,75.1
2023-08-13T13:56:22-04:00,421.2,---,60.33,---,0.9,0.6,0.9,97792.4,75.2
2023-08-13T14:12:23-04:00,422.4,---,60.22,---,1.1,0.4,1,97799.2,75.4
